18029	ritalin-sr	2010-12-09
10187	ritalin	2010-12-09
21438	innopran xl	2010-12-14
21287	uroxatral	2010-12-15
21585	mucinex d	2010-12-20
20131	prohance	2010-12-20
21489	prohance multipack	2010-12-20
20975	optimark	2010-12-20
90836	cephalexin	2010-12-20
21711	ablavar	2010-12-20
20976	optimark in plastic container	2010-12-20
91002	erlotinib hydrochloride	2010-12-21
21563	clarinex	2010-12-22
201212	diethylpropion hydrochloride	2010-12-22
90903	metronidazole	2010-12-22
17911	clinoril	2010-12-23
90719	levonest	2010-12-29
21463	fortesta	2010-12-29
91307	metoprolol tartrate	2010-12-29
11287	kayexalate	2011-01-03
91211	atovaquone and proguanil hydrochloride	2011-01-12
21402	synthroid	2011-01-14
22454	datscan	2011-01-14
20578	zoladex	2011-01-14
21088	viadur	2011-01-14
22408	natroba	2011-01-18
90930	sumatriptan; naproxen sodium	2011-01-20
11210	tessalon	2011-01-20
22466	articaine hydrochloride with epinephrine	2011-01-20
91621	chloroquine phosphate	2011-01-21
21004	epivir-hbv	2011-01-21
20800	twinject 0.3	2011-01-26
22494	sodium fluoride f 18	2011-01-26
91001	nisoldipine	2011-01-26
20800	twinject 0.15	2011-01-26
20800	adrenaclick	2011-01-26
20895	viagra	2011-01-31
78905	glipizide and metformin hydrochloride	2011-01-31
19856	sinemet cr	2011-02-01
11641	diabinese	2011-02-01
17555	sinemet	2011-02-01
21460	metaglip	2011-02-01
17498	micronase	2011-02-01
21945	makena	2011-02-03
21806	vandazole	2011-02-03
19982	zebeta	2011-02-03
21386	zometa	2011-02-04
21156	celebrex	2011-02-04
20896	xeloda	2011-02-05
20329	glucotrol xl	2011-02-07
20051	glynase	2011-02-07
17783	glucotrol	2011-02-07
22332	adcirca	2011-02-08
21272	remodulin	2011-02-08
50824	omeprazole and clarithromycin and amoxicillin	2011-02-08
201743	argatroban in dextrose	2011-02-10
50751	atridox	2011-02-14
200834	venlafaxine hydrochloride	2011-02-17
20394	atrovent	2011-02-18
20142	cataflam	2011-02-23
19937	adenocard	2011-02-23
18733	talwin nx	2011-02-24
76675	emoquette	2011-02-25
200403	hydromorphone hydrochloride	2011-02-25
200199	topotecan	2011-02-25
90937	glyburide	2011-02-28
20198	adalat cc	2011-02-28
125036	amevive	2011-02-28
20949	accuneb	2011-03-02
50756	benzaclin	2011-03-02
18917	sectral	2011-03-03
22074	somatuline depot	2011-03-04
65422	nystatin	2011-03-07
90398	amlodipine besylate; olmesartan medoxomil	2011-03-07
91329	trimethobenzamide hydrochloride preservative free	2011-03-08
50641	monodox	2011-03-08
20816	azopt	2011-03-08
91330	trimethobenzamide hydrochloride	2011-03-08
21780	nitromist	2011-03-08
201191	topotecan hydrochloride	2011-03-09
90727	desoximetasone	2011-03-10
21887	alli	2011-03-10
50686	cedax	2011-03-11
21667	nutrestore	2011-03-14
21374	advil cold and sinus	2011-03-14
20504	microzide	2011-03-15
18303	lopressor hct	2011-03-15
16042	dyazide	2011-03-15
91670	oxycodone and aspirin	2011-03-16
18553	inderal la	2011-03-17
18031	inderide-80/25	2011-03-17
18031	inderide-40/25	2011-03-17
19129	maxzide-25	2011-03-20
19129	maxzide	2011-03-20
20497	fareston	2011-03-21
90538	briellyn	2011-03-22
103411	oncaspar	2011-03-23
201153	zyclara	2011-03-24
201333	famciclovir	2011-03-24
90321	propranolol hydrochloride	2011-03-25
90114	syeda	2011-03-28
79221	loryna	2011-03-28
91619	disulfiram	2011-03-28
20444	flolan	2011-03-29
90957	galantamine hydrobromide	2011-03-29
91168	emtricitabine	2011-03-29
22260	veletri	2011-03-30
91344	minoxidil	2011-03-30
91163	fosinopril sodium	2011-03-30
78215	sodium ferric gluconate complex in sucrose	2011-03-31
18707	aclovate	2011-04-05
22430	lysteda	2011-04-06
21056	targretin	2011-04-08
22041	cyanokit	2011-04-08
18571	brethine	2011-04-08
50717	monurol	2011-04-11
21016	relpax	2011-04-13
21748	glumetza	2011-04-13
91427	paroxetine hydrochloride	2011-04-14
78827	olmesartan medoxomil; hydrochlorothiazide	2011-04-15
200487	bimatoprost	2011-04-18
22581	phoslyra	2011-04-19
91135	dextromethorphan polistirex	2011-04-20
201356	quinapril hydrochloride and hydrochlorothiazide	2011-04-20
91528	homatropine methylbromide and hydrocodone bitartrate	2011-04-20
90554	divalproex sodium	2011-04-21
78366	desloratadine and pseudoephedrine sulfate 24 hour	2011-04-26
20812	pediatric advil	2011-04-26
19591	lariam	2011-04-29
91577	methylergonovine maleate	2011-05-02
20262	taxol	2011-05-02
20207	alkeran	2011-05-02
90759	fluticasone propionate	2011-05-02
18976	levatol	2011-05-03
20186	ziac	2011-05-03
90316	midozalam hydrochloride	2011-05-04
22202	zipsor	2011-05-04
22485	argatroban in sodium chloride	2011-05-09
201679	nitrofurantoin	2011-05-11
77099	orsythia	2011-05-11
91188	dexamethasone	2011-05-11
90986	octreotide acetate	2011-05-11
90985	octreotide acetate (preservative free)	2011-05-11
18664	iosat	2011-05-12
17588	ceenu	2011-05-12
90590	sodium polystyrene sulfonate	2011-05-13
21529	implanon	2011-05-13
21529	nexplanon	2011-05-13
18658	delsym	2011-05-16
91292	loperamide hydrochloride	2011-05-20
201546	children's cetirizine hydrochloride hives relief	2011-05-20
201546	children's cetirizine hydrochloride allergy	2011-05-20
91169	eszopiclone	2011-05-23
200998	meprobamate	2011-05-23
17391	imuran	2011-05-24
9053	purinethol	2011-05-27
90756	carbinoxamine maleate	2011-05-27
91225	clindamycin hydrochloride	2011-05-31
90498	piperacillin and tazobactam	2011-05-31
19111	tussionex pennkinetic	2011-06-02
21737	retisert	2011-06-02
200495	isosorbide mononitrate	2011-06-03
125031	neulasta	2011-06-03
22277	temodar	2011-06-03
16620	macrodantin	2011-06-06
20064	macrobid	2011-06-06
18647	corzide	2011-06-06
18063	corgard	2011-06-06
50162	cleocin hydrochloride	2011-06-07
50639	cleocin phosphate in dextrose 5% in plastic container	2011-06-07
20092	dilacor xr	2011-06-07
90871	alprazolam	2011-06-07
22439	zutripro	2011-06-08
91604	ramipril	2011-06-08
22442	rezira	2011-06-08
201367	banzel	2011-06-10
21991	zolinza	2011-06-10
50823	ceftazidime in dextrose container	2011-06-13
91083	nabumetone	2011-06-13
22067	flo-pred	2011-06-14
10596	celontin	2011-06-15
91437	trimethoprim	2011-06-15
103145	roferon a	2011-06-16
22318	renvela	2011-06-16
21179	renagel	2011-06-16
200494	norgestimate; ethinyl estradiol	2011-06-17
202080	oxecta	2011-06-17
21144	ketek	2011-06-20
21086	zyprexa zydis	2011-06-21
22180	feraheme	2011-06-21
21359	rectiv	2011-06-21
21123	ultracet	2011-06-22
79043	fexofenadine hydrochloride and pseudoephedrine hydrochloride	2011-06-22
18458	talacen	2011-06-22
20954	busulfex	2011-06-23
40409	anexsia 5/325	2011-06-24
40405	anexsia 7.5/325	2011-06-24
21862	nevanac	2011-06-27
22239	sumavel dosepro	2011-06-27
201566	flucytosine	2011-06-28
90110	polymycin b sulfate	2011-06-29
200810	olopatadine hydrochloride	2011-06-30
19034	dilaudid-hp	2011-06-30
20645	ammonul	2011-06-30
9818	kemadrin	2011-07-01
20521	infasurf preservative free	2011-07-01
21551	halflytely	2011-07-06
22012	coreg cr	2011-07-06
20297	coreg	2011-07-06
91591	cevimeline hydrochloride	2011-07-07
200673	clonidine hydrochloride	2011-07-08
91316	fondaparinux sodium	2011-07-11
20931	tikosyn	2011-07-11
90779	acetazolamide	2011-07-14
22000	lialda	2011-07-14
20947	pennsaid	2011-07-14
12041	kenalog-10	2011-07-15
90618	nizatidine	2011-07-15
14901	kenalog-40	2011-07-15
19774	bio-tropin	2011-07-19
17105	tranxene	2011-07-19
17105	tranxene sd	2011-07-19
19774	tev-tropin	2011-07-19
22165	cambia	2011-07-20
91302	fludrocortisone acetate	2011-07-22
91322	mefenamic acid	2011-07-22
20579	flomax	2011-07-25
21433	flovent hfa	2011-07-28
40872	phentermine resin complex	2011-07-28
201739	auvi-q	2011-07-29
21688	sensipar	2011-08-01
202172	rosuvastatin zinc	2011-08-04
21782	rozerem	2011-08-04
18657	flagyl i.v. rtu in plastic container	2011-08-05
91412	paricalcitol	2011-08-05
22285	keppra xr	2011-08-10
17422	bicnu	2011-08-11
21041	depocyt	2011-08-11
20664	dostinex	2011-08-11
78447	loratadine	2011-08-12
21406	fortical	2011-08-12
90318	ropivacaine hydrochloride	2011-08-12
21744	proquin xr	2011-08-15
202429	zelboraf	2011-08-17
19865	betapace	2011-08-17
21151	betapace af	2011-08-17
91205	naltrexone hydrochloride	2011-08-17
19507	kerlone	2011-08-17
91341	travoprost	2011-08-19
78501	dronabinol	2011-08-19
125399	adcetris	2011-08-19
200082	ezetimibe; simvastatin	2011-08-19
19807	kerledex	2011-08-20
19640	humatrope	2011-08-22
21434	xanax xr	2011-08-23
18276	xanax	2011-08-23
90956	butalbital and acetaminophen	2011-08-23
21204	starlix	2011-08-24
201003	risperidone	2011-08-24
91550	ketoconazole	2011-08-25
91260	cevimeline	2011-08-25
50755	augmentin es-600	2011-08-26
78959	prilocaine hydrochloride and epinephrine bitartrate	2011-08-30
103767	ontak	2011-08-30
91195	tacrolimus	2011-08-31
65467	cefoxitin	2011-08-31
22305	pur-wash	2011-09-01
200742	haloperidol	2011-09-02
21257	travatan	2011-09-07
21994	travatan z	2011-09-07
202171	lamivudine; tenofovir disoproxil fumarate; nevirapine	2011-09-08
20605	zofran	2011-09-14
20403	zofran and dextrose in plastic container	2011-09-14
20781	zofran odt	2011-09-14
91084	telmisartan; hydrochlorothiazide	2011-09-15
91375	levofloxacin in dextrose 5% in plastic container	2011-09-16
91325	norethindrone	2011-09-19
125326	arzerra	2011-09-20
21656	tricor	2011-09-20
12616	aldactazide	2011-09-22
20624	anzemet	2011-09-22
18035	draximage mdp-25	2011-09-23
21926	treximet	2011-09-23
20789	zonegran	2011-09-23
18511	dtpa	2011-09-23
18035	draximage mdp-10	2011-09-23
91433	doxercalciferol	2011-09-23
90878	tamoxifen citrate	2011-09-23
22264	invega sustenna	2011-09-24
50467	adriamycin rdf	2011-09-26
90695	loxapine succinate	2011-09-26
200155	memantine hydrochloride	2011-09-27
19684	procardia xl	2011-09-27
201402	clobetasol propionate	2011-09-27
17473	orap	2011-09-27
18482	procardia	2011-09-27
22246	metozolv odt	2011-09-27
22196	zolpimist	2011-09-28
50750	zosyn in plastic container	2011-09-28
91540	paclitaxel	2011-09-29
19463	timoptic in ocudose	2011-09-30
18086	timoptic	2011-09-30
20330	timoptic-xe	2011-09-30
22161	lexiscan	2011-09-30
22393	istodax	2011-09-30
200510	cladribine	2011-10-06
21368	cialis	2011-10-06
202133	fluoxetine hydrochloride	2011-10-06
20981	hycamtin	2011-10-07
202058	zidovudine	2011-10-07
21598	vigamox	2011-10-07
20635	levaquin in dextrose 5% in plastic container	2011-10-11
21721	levaquin	2011-10-11
21756	macugen	2011-10-12
201764	fluocinolone acetonide	2011-10-17
91503	bupivacaine hydrochloride	2011-10-18
91487	bupivacaine hydrochloride preservative free	2011-10-18
22065	ixempra kit	2011-10-18
21158	factive	2011-10-18
21789	metrogel	2011-10-19
200752	dexrazoxane hydrochloride	2011-10-19
18027	lithobid	2011-10-20
200958	methocarbamol	2011-10-21
200407	levonorgestrel and ethinyl estradiol	2011-10-25
91404	meropenem	2011-10-26
91031	cefotetan	2011-10-26
91315	mycophenolate mofetil	2011-10-27
10669	leukeran	2011-10-28
22496	exparel	2011-10-28
22036	silenor	2011-10-30
21285	trileptal	2011-10-30
200629	naproxen sodium	2011-10-31
91626	epinastine hydrochloride	2011-10-31
91464	solifenacin succinate	2011-10-31
20843	prometrium	2011-11-01
11719	methotrexate lpf	2011-11-01
20552	covera-hs	2011-11-02
19038	calan	2011-11-02
21395	spiriva	2011-11-04
50777	protopic	2011-11-04
20353	naprelan	2011-11-08
200429	naproxen	2011-11-08
50655	nallpen in plastic container	2011-11-09
22497	forfivo xl	2011-11-10
10155	mytelase	2011-11-14
19614	verelan	2011-11-14
20405	lanoxin	2011-11-14
202515	morphine sulfate	2011-11-14
20943	verelan pm	2011-11-14
202012	eprosartan mesylate	2011-11-16
91007	imipenem and cilastatin	2011-11-16
21630	vfend	2011-11-16
22090	eovist	2011-11-16
19950	diflucan in dextrose 5% in plastic container	2011-11-16
19950	diflucan in sodium chloride 0.9%	2011-11-16
19950	diflucan in sodium chloride 0.9% in plastic container	2011-11-16
20090	diflucan	2011-11-16
202032	lamivudine	2011-11-17
202373	tranexamic acid	2011-11-17
20857	combivir	2011-11-18
20156	videx	2011-11-18
22282	atazanavir sulfate and ritonavir	2011-11-18
125103	kepivance	2011-11-18
20596	epivir	2011-11-18
20413	zerit	2011-11-18
21183	videx ec	2011-11-18
125019	zevalin	2011-11-18
125359	erwinaze	2011-11-18
91369	leflunomide	2011-11-21
200979	oxaliplatin	2011-11-21
21400	levitra	2011-11-22
21454	testim	2011-11-22
20333	agrylin	2011-11-22
77502	myzilra	2011-11-23
78912	guaifenesin	2011-11-23
78986	carbamazepine	2011-11-25
19821	soriatane	2011-11-25
78660	enoxaparin sodium	2011-11-28
17533	klonopin	2011-11-29
20813	klonopin rapidly disintegrating	2011-11-29
21793	reglan odt	2011-11-30
22052	zyflo cr	2011-11-30
22578	zyrtec allergy	2011-12-01
63081	tobramycin sulfate in sodium chloride 0.9% in plastic container	2011-12-08
22156	cleviprex	2011-12-08
21005	solaraze	2011-12-08
21892	osmoprep	2011-12-09
201407	triamterene and hydrochlorothiazide	2011-12-09
18613	ovide	2011-12-09
200265	voriconazole	2011-12-12
202033	metoprolol succinate	2011-12-15
20865	maxalt-mlt	2011-12-16
202385	felbamate	2011-12-16
20864	maxalt	2011-12-16
16267	desferal	2011-12-16
21956	dutoprol	2011-12-19
90434	candesartan cilexetil	2011-12-20
201091	amoxicillin and clavulanate potassium	2011-12-20
21565	elestat	2011-12-20
20839	plavix	2011-12-20
21324	entocort ec	2011-12-20
17557	danocrine	2011-12-20
22113	advil allergy and congestion relief	2011-12-21
90653	ampicillin and sulbactam	2011-12-21
50741	duac	2011-12-21
90948	dasetta 1/35	2011-12-22
90946	dasetta 7/7/7	2011-12-22
201806	emtricitabine; tenofovir disoproxil fumarate	2011-12-22
90947	philith	2011-12-22
22504	axiron	2011-12-22
20732	subutex	2011-12-22
103976	xolair	2011-12-22
91612	tenofovir disoproxil fumarate	2011-12-23
5264	panheprin	2011-12-23
20726	femara	2011-12-23
5264	heparin lock flush in plastic container	2011-12-23
202300	ibuprofen	2011-12-23
17029	heparin sodium in plastic container	2011-12-23
18057	platinol-aq	2011-12-29
18057	platinol	2011-12-29
21332	symlin	2012-01-03
17962	parlodel	2012-01-05
19886	synarel	2012-01-11
20717	provigil	2012-01-13
50748	synercid	2012-01-13
19599	naftin	2012-01-13
50671	vancocin hydrochloride in plastic container	2012-01-17
65010	neo-fradin	2012-01-17
20711	zyban	2012-01-18
22021	altace	2012-01-18
91636	alyacen 777	2012-01-19
91634	alyacen 1/35	2012-01-19
90654	metoprolol tartrate and hydrochlorothiazide	2012-01-19
91636	alyacen 7/7/7	2012-01-19
76485	myorisan	2012-01-19
125104	tysabri	2012-01-20
20114	astelin	2012-01-20
50801	evoclin	2012-01-20
19943	lupron	2012-01-23
202833	picato	2012-01-23
20708	lupron depot	2012-01-23
90850	midazolam hydrochloride	2012-01-25
20646	gabitril	2012-01-25
90503	lactulose	2012-01-25
16295	hydrea	2012-01-26
16295	droxia	2012-01-26
78480	brimonidine tartrate	2012-01-27
22192	fanapt	2012-01-27
202061	benzphetamine hydrochloride	2012-01-27
202324	inlyta	2012-01-27
21710	equetro	2012-01-27
16964	marcaine hydrochloride w/ epinephrine	2012-01-30
16964	marcaine hydrochloride w/ epinephrine preservative free	2012-01-30
21431	campral	2012-01-30
16964	marcaine hydrochloride preservative free	2012-01-30
22046	bupivacaine hydrochloride w/epinephrine	2012-01-30
16964	marcaine hydrochloride	2012-01-30
18692	marcaine	2012-01-30
201784	cytarabine	2012-01-30
202381	abacavir sulfate; lamivudine	2012-01-31
21697	vaprisol in 5% dextrose in plastic container	2012-02-01
202667	cosopt pf	2012-02-01
20527	premphase 14/14	2012-02-02
50611	pce	2012-02-02
20527	prempro	2012-02-02
50682	cosmegen	2012-02-03
200159	cisatracurium besylate	2012-02-03
200154	cisatracurium besylate preservative free	2012-02-03
22205	giazo	2012-02-03
91567	fexofenadine hydrochloride hives	2012-02-06
91567	fexofenadine hydrochloride allergy	2012-02-06
21877	arranon	2012-02-06
22572	mitosol	2012-02-07
202736	sklice	2012-02-07
202271	acarbose	2012-02-07
20068	foscavir	2012-02-10
21132	zyvox	2012-02-13
22059	tykerb	2012-02-14
200771	irinotecan hydrochloride	2012-02-14
203923	sodium thiosulfate	2012-02-14
200901	doxorubicin hydrochloride	2012-02-14
203922	sodium nitrite	2012-02-14
18279	k-tab	2012-02-15
91489	atracurium besylate	2012-02-17
19826	theophylline 0.04% and dextrose 5% in plastic container	2012-02-17
65412	cefaclor	2012-02-17
19826	theophylline 0.08% and dextrose 5% in plastic container	2012-02-17
21785	invirase	2012-02-17
19826	theophylline 0.2% and dextrose 5% in plastic container	2012-02-17
19826	theophylline 0.16% and dextrose 5% in plastic container	2012-02-17
20685	crixivan	2012-02-17
91488	atracurium besylate preservative free	2012-02-17
22292	aptivus	2012-02-17
202107	korlym	2012-02-17
21503	viracept	2012-02-17
19826	theophylline 0.32% and dextrose 5% in plastic container	2012-02-17
125118	orencia	2012-02-17
19826	theophylline 0.4% and dextrose 5% in plastic container	2012-02-17
20474	vexol	2012-02-22
21866	abilify	2012-02-22
21861	patanase	2012-02-22
103792	herceptin	2012-02-23
21813	elestrin	2012-02-24
125338	xiaflex	2012-02-24
200833	caspofungin acetate	2012-02-27
200171	methotrexate preservative free	2012-02-27
91595	ciclopirox	2012-02-29
21355	angeliq	2012-02-29
91452	marlissa	2012-02-29
201615	calcipotriene and betamethasone dipropionate	2012-02-29
20482	precose	2012-02-29
201745	ranitidine hydrochloride	2012-02-29
19763	ifex	2012-03-01
22542	viokace	2012-03-01
20741	prandin	2012-03-01
19763	ifex/mesnex kit	2012-03-01
20626	imitrex	2012-03-01
21615	razadyne er	2012-03-01
21224	razadyne	2012-03-01
20763	amerge	2012-03-01
18461	lidocaine hydrochloride 0.1% and dextrose 5% in plastic container	2012-03-05
21530	mobic	2012-03-05
200888	ibuprofen and diphenhydramine hydrochloride	2012-03-05
201994	imiquimod	2012-03-06
202068	methimazole	2012-03-07
16812	ketalar	2012-03-07
200747	estradiol and norethindrone acetate	2012-03-08
202845	diflunisal	2012-03-08
200156	armodafinil	2012-03-08
50740	ambisome	2012-03-08
18874	calcijex	2012-03-09
200624	metformin hydrochloride; repaglinide	2012-03-12
21444	risperdal	2012-03-12
22350	onglyza	2012-03-13
22252	natazia	2012-03-14
22184	lumigan	2012-03-15
11366	daranide	2012-03-16
21758	vanos	2012-03-16
125290	extavia	2012-03-18
20658	requip	2012-03-19
21859	hylenex recombinant	2012-03-20
201277	gadavist	2012-03-22
202813	qnasl	2012-03-23
19667	sandostatin	2012-03-23
91204	wera	2012-03-27
202152	quetiapine fumarate	2012-03-27
40859	norepinephrine bitartrate	2012-03-27
91105	elinest	2012-03-28
90721	falmina	2012-03-28
21037	magnevist	2012-03-29
201530	methotrexate sodium preservative free	2012-03-29
125370	benlysta	2012-03-30
202076	tramadol hydrochloride and acetaminophen	2012-03-30
91346	viorele	2012-04-02
21829	neupro	2012-04-02
201506	valacyclovir hydrochloride	2012-04-03
103770	synagis	2012-04-04
91689	rivastigmine tartrate	2012-04-06
20264	megace	2012-04-08
21098	yasmin	2012-04-10
22532	beyaz	2012-04-10
91654	valsartan; hydrochlorothiazide	2012-04-10
20522	nutropin aq	2012-04-10
20936	paxil cr	2012-04-10
22574	safyral	2012-04-10
20522	nutropin aq pen	2012-04-10
200435	amlodipine,valsartan and hydrochlorothiazide	2012-04-11
20788	propecia	2012-04-11
21640	vitrase	2012-04-12
91112	amino acids	2012-04-13
21703	prismasol b22gk 4/0 in plastic container	2012-04-13
21703	prismasol bgk 2/3.5 in plastic container	2012-04-13
21703	prismasol bgk 4/2.5 in plastic container	2012-04-13
21703	prismasol b22gk 4/2.5 in plastic container	2012-04-13
21703	prismasol bk 4/2.5 in plastic container	2012-04-13
21703	prismasol bgk 0/2.5 in plastic container	2012-04-13
21703	prismasol b22gk 2/0 in plastic container	2012-04-13
21703	prismasol bgk 4/0 in plastic container	2012-04-13
21703	prismasol bgk 2/0 in plastic container	2012-04-13
21703	prismasol bk 0/0 in plastic container	2012-04-13
90783	duloxetine hydrochloride	2012-04-13
21703	prismasol b22gk 2/2.5 in plastic container	2012-04-13
21703	prismasol bgk 4/0/1.2 in plastic container	2012-04-13
21703	prismasol bk 0/3.5 in plastic container	2012-04-13
200630	tadalafil	2012-04-13
21703	prismasol bgk 4/3.5 in plastic container	2012-04-13
21703	prismasol bk 0/0/1.2 in plastic container	2012-04-13
125293	krystexxa	2012-04-16
50638	penicillin g potassium in plastic container	2012-04-16
88023	adipex-p	2012-04-16
20313	miacalcin	2012-04-18
91062	cisplatin	2012-04-18
90853	ibandronate sodium	2012-04-19
200878	verapamil hydrochloride	2012-04-20
202287	olanzapine	2012-04-23
22071	lamisil	2012-04-23
22386	prandimet	2012-04-24
22217	valturna	2012-04-25
21779	ventavis	2012-04-26
20489	androderm	2012-04-26
64210	streptomycin sulfate	2012-04-30
202044	tinidazole	2012-04-30
203176	nevirapine	2012-04-30
103691	regranex	2012-04-30
91244	testosterone cypionate	2012-05-01
22458	elelyso	2012-05-01
20220	ultravist 240	2012-05-02
20220	ultravist 300	2012-05-02
21278	focalin	2012-05-02
20220	ultravist 150	2012-05-02
20220	ultravist 370	2012-05-02
21802	focalin xr	2012-05-02
21307	lotrimin ultra	2012-05-02
21425	ultravist (pharmacy bulk)	2012-05-02
20220	ultravist 300 in plastic container	2012-05-02
22474	ella	2012-05-02
21428	prevacid	2012-05-03
21066	zaditor	2012-05-03
21140	imodium multi-symptom relief	2012-05-03
91347	vardenafil hydrochloride	2012-05-03
50698	biaxin	2012-05-03
22527	gilenya	2012-05-09
200880	acetazolamide sodium	2012-05-09
20988	protonix iv	2012-05-10
22020	protonix	2012-05-11
200654	anastrozole	2012-05-11
202428	fabior	2012-05-11
202418	lamivudine and zidovudine	2012-05-15
21524	prevantics maxi swabstick	2012-05-17
19258	cida-stat	2012-05-17
21842	actoplus met	2012-05-17
21524	prevantics swabstick	2012-05-17
21073	actos	2012-05-17
22175	pertzye	2012-05-17
19258	chg scrub	2012-05-17
21524	prevantics swab	2012-05-17
22024	actoplus met xr	2012-05-17
21925	duetact	2012-05-17
20978	ziagen	2012-05-18
21652	epzicom	2012-05-18
200923	butoconazole nitrate	2012-05-18
202727	lansoprazole	2012-05-18
21205	trizivir	2012-05-18
22155	children's zyrtec hives relief	2012-05-22
22155	children's zyrtec allergy	2012-05-22
125274	dysport	2012-05-22
91677	lopinavir; ritonavir	2012-05-23
90523	mono-linyah	2012-05-23
22456	magnesium hydroxide and omeprazole and sodium bicarbonate	2012-05-23
91559	malathion	2012-05-23
18300	hibistat	2012-05-24
103353	neupogen	2012-05-25
21951	absorica	2012-05-25
91510	carboplatin	2012-05-29
20950	duoneb	2012-05-29
22038	divigel	2012-05-29
90541	tri-lo-linyah	2012-05-30
202230	losartan potassium	2012-05-30
90524	tri-linyah	2012-05-30
200935	calcipotriene	2012-05-30
22088	torisel	2012-05-30
22468	folotyn	2012-05-30
18891	catapres-tts-3	2012-05-31
202431	naratriptan	2012-05-31
20518	retrovir	2012-05-31
18891	catapres-tts-1	2012-05-31
18891	catapres-tts-2	2012-05-31
17407	catapres	2012-05-31
202305	azelastine hydrochloride	2012-05-31
103132	intron a	2012-06-04
202788	subsys	2012-06-05
22510	abstral	2012-06-05
22569	lazanda	2012-06-05
22266	onsolis	2012-06-05
21947	fentora	2012-06-05
20913	aggrastat	2012-06-06
5856	tridione	2012-06-06
202778	doxycycline	2012-06-08
20471	zyflo	2012-06-08
201803	advil	2012-06-12
103846	myobloc	2012-06-13
19700	acular	2012-06-14
21411	strattera	2012-06-14
19615	dopamine hydrochloride in dextrose 5% in plastic container	2012-06-15
202814	lamivudine; zidovudine	2012-06-15
91586	theophylline	2012-06-15
20301	ortho-cept	2012-06-18
19653	ortho cyclen-21	2012-06-18
18985	ortho-novum 7/7/7-28	2012-06-18
19653	ortho cyclen-28	2012-06-18
18985	ortho-novum 7/7/7-21	2012-06-18
17919	ortho-novum 1/35-28	2012-06-18
19697	ortho tri-cyclen	2012-06-18
21241	ortho tri-cyclen lo	2012-06-18
17735	modicon 28	2012-06-18
50719	helidac	2012-06-19
91297	etomidate	2012-06-20
22027	noxafil	2012-06-21
202192	jakafi	2012-06-21
203853	acetylcysteine	2012-06-21
90842	raloxifene hydrochloride	2012-06-21
21910	normocarb hf 25	2012-06-22
21910	normocarb hf 35	2012-06-22
50759	cellcept	2012-06-22
77302	dextroamp saccharate, amp aspartate, dextroamp sulfate and amp sulfate	2012-06-22
6035	methergine	2012-06-25
202990	efavirenz	2012-06-25
200541	norgestimate and ethinyl estradiol	2012-06-25
201635	trokendi xr	2012-06-25
91623	thiamine hydrochloride	2012-06-25
103608	prostascint	2012-06-26
90979	clindamycin phosphate and benzoyl peroxide	2012-06-26
200222	linezolid	2012-06-27
91675	promethazine hydrochloride	2012-06-28
21119	visudyne	2012-06-28
21665	amphadase	2012-06-28
91687	promethazine hydrochloride; dextromethorphan hydrobromide	2012-06-28
22288	bepreve	2012-06-28
91687	promethazine hydrochloride and dextromethorphan hydrobromide	2012-06-28
21606	zemplar	2012-06-28
202147	cosyntropin	2012-06-29
202759	glimepiride	2012-06-29
91671	hydrocodone polistirex and chlorpheniramne polistirex	2012-06-29
202288	lithium carbonate	2012-06-29
91264	levocetirizine dihydrochloride	2012-06-29
201107	abacavir	2012-07-02
19081	estraderm	2012-07-03
18631	trental	2012-07-03
201089	diclofenac sodium and misoprostol	2012-07-09
21611	opana	2012-07-09
200908	labetalol hydrochloride	2012-07-10
201922	ximino	2012-07-11
22129	ulesfia	2012-07-12
103000	botox	2012-07-16
201050	phenoxybenzamine hydrochloride	2012-07-16
103000	botox cosmetic	2012-07-16
21752	truvada	2012-07-16
125291	lumizyme	2012-07-16
40320	tapazole	2012-07-16
202357	atorvastatin calcium	2012-07-17
202669	fluorouracil	2012-07-17
20713	mircette	2012-07-18
76560	butalbital, acetaminophen, caffeine and codeine phosphate	2012-07-19
200463	itraconazole	2012-07-20
21595	sanctura	2012-07-23
21929	symbicort	2012-07-23
22372	suprep bowel prep kit	2012-07-24
65213	neomycin and polymyxin b sulfates, bacitracin zinc and hydrocortisone	2012-07-24
201311	fexofenadine hydrochloride	2012-07-25
65489	clarithromycin	2012-07-25
21526	ranexa	2012-07-25
19404	ocufen	2012-07-25
91667	misoprostol	2012-07-25
203107	oxycodone hydrochloride	2012-07-26
202490	rizatriptan benzoate	2012-07-26
202501	cidofovir	2012-07-26
202677	oxycodone and acetaminophen	2012-07-26
50781	arestin	2012-07-27
91158	orphenadrine citrate	2012-07-27
103293	proleukin	2012-07-30
200275	norethidrone acetate	2012-07-30
202268	cefepime hydrochloride	2012-07-30
20327	isovue-370	2012-08-01
20241	lamictal	2012-08-01
18735	isovue-m 200	2012-08-01
18735	isovue-128	2012-08-01
20327	isovue-300	2012-08-01
18735	isovue-m 300	2012-08-01
20327	isovue-200	2012-08-01
21228	detrol la	2012-08-01
22251	lamictal odt	2012-08-01
20066	nicorette (mint)	2012-08-01
20327	isovue-250	2012-08-01
20771	detrol	2012-08-01
20764	lamictal cd	2012-08-01
21515	wellbutrin xl	2012-08-02
20229	leustatin	2012-08-02
125418	zaltrap	2012-08-03
